0.7619047164916992,-1.1009276670268555,1.4475253264056605,-1.6938806972899378,-1.3321111837970179,-1.2935002485858362
0.7619166374206543,-1.1009038251689454,1.4475615660296839,-1.693904539147848,-1.3320873419391077,-1.2934520880328577
0.7619404792785645,-1.1009395879558106,1.4475253264056605,-1.6938806972899378,-1.332123104725973,-1.2934401671039026
0.7619285583496094,-1.1008919042399903,1.4475005308734339,-1.693892618218893,-1.3320873419391077,-1.2934883276568812
0.7618927955627441,-1.1009276670268555,1.4475615660296839,-1.6938687763609828,-1.3320992628680628,-1.2934640089618128
0.7619166374206543,-1.1009395879558106,1.4475138823138636,-1.6938682995238246,-1.3320873419391077,-1.2934640089618128
0.7619166374206543,-1.1009395879558106,1.4475138823138636,-1.6938682995238246,-1.3320992628680628,-1.2934520880328577
0.7619051933288574,-1.100938157444336,1.4475443998919886,-1.6938444576659144,-1.3320873419391077,-1.2934520880328577
0.7619543075561523,-1.1009138387492676,1.4474852720843714,-1.6938682995238246,-1.3320873419391077,-1.2934883276568812
0.7619657516479492,-1.1008780759624024,1.4474852720843714,-1.6938196621336878,-1.3320992628680628,-1.2934282461749476
0.7619419097900391,-1.1008542341044922,1.4474242369281214,-1.6938311062254847,-1.3321355024920862,-1.2934511343585413
0.7619657516479492,-1.1008895200541993,1.4474127928363245,-1.6938191852965296,-1.3321111837970179,-1.293450657521383
0.7619419097900391,-1.1008523267558594,1.4474108854876917,-1.6937953434386195,-1.332123104725973,-1.293426815663473
0.7619786262512207,-1.1008399289897461,1.4473860899554651,-1.693747182885641,-1.3320992628680628,-1.2934148947345179
0.7620029449462891,-1.1008399289897461,1.447315518056051,-1.6938187084593714,-1.3321111837970179,-1.2934020201312464
0.7620029449462891,-1.1008032125285645,1.4472525755511683,-1.6937223873534144,-1.3321355024920862,-1.2934249083148401
0.7619915008544922,-1.1008027356914063,1.4472525755511683,-1.6937099895873011,-1.3320754210101526,-1.2934125105487269
0.7619915008544922,-1.1007540983012696,1.4471781889544886,-1.6937343082823695,-1.3321111837970179,-1.2933886686908167
0.7620272636413574,-1.1006935399821778,1.4471190611468714,-1.693698068658346,-1.3320992628680628,-1.2933395544635218
0.7620401382446289,-1.1006816190532227,1.4471190611468714,-1.693674226800436,-1.3321107069598597,-1.2933395544635218
0.7620644569396973,-1.1005967420390625,1.4470198790179651,-1.6936737499632777,-1.3320983091937464,-1.2933028380023401
0.7620882987976074,-1.100583867435791,1.4469359556781214,-1.693601747552389,-1.3321221510516565,-1.2932665983783167
0.7621126174926758,-1.1005595487407227,1.4468615690814417,-1.6935893497862757,-1.332146469746725,-1.2932055632220667
0.7621607780456543,-1.1004513067058106,1.4468024412738245,-1.6935178242125453,-1.3321226278888147,-1.2931931654559534
0.7621612548828125,-1.1004269880107422,1.4467299620257776,-1.6935292683043421,-1.3321107069598597,-1.2931206862079065
0.7622451782226562,-1.1003902715495606,1.446644131337301,-1.6934572658934535,-1.3320868651019495,-1.2930963675128382
0.7622694969177246,-1.1003053945354004,1.4465716520892542,-1.6934567890562953,-1.3321097532855433,-1.2930834929095667
0.7622699737548828,-1.1002448362163086,1.4464629332171839,-1.6933971844115199,-1.3321335951434534,-1.2930353323565882
0.7622942924499512,-1.10017283380542,1.4463771025287073,-1.6933490238585414,-1.3321211973773401,-1.2929633299456995
0.7623186111450195,-1.1000879567912598,1.4462454954730433,-1.6933251820006312,-1.33209735551943,-1.2929390112506312
0.7623786926269531,-1.0999673169902344,1.4461844603167933,-1.6932765446104945,-1.3321087996112269,-1.2928665320025843
0.7624268531799316,-1.099931077366211,1.4460871855365198,-1.693216463128561,-1.3320849577533167,-1.2928059736834925
0.7624988555908203,-1.0998590749553223,1.445953671132223,-1.693216463128561,-1.3320849577533167,-1.2927573362933558
0.7625112533569336,-1.0997618001750489,1.4457972685443323,-1.693120618859762,-1.3320606390582483,-1.2927210966693323
0.7625594139099121,-1.0996530813029786,1.4457247892962855,-1.6931325397887171,-1.3320606390582483,-1.2926366964923304
0.762631893157959,-1.0995920461467286,1.4455779234515589,-1.6930848560728968,-1.332024399434225,-1.292600456868307
0.7626800537109375,-1.099496678715088,1.4454329649554651,-1.6930366955199183,-1.3319767157184046,-1.292516056691305
0.7627401351928711,-1.0993645948222657,1.445312801991598,-1.6930247745909632,-1.332024399434225,-1.2924559752093714
0.7627882957458496,-1.0992792409709473,1.4451659361468714,-1.6930004558958949,-1.3319762388812464,-1.2923834959613245
0.7628493309020996,-1.0991948407939454,1.4450209776507776,-1.6929766140379847,-1.3319643179522913,-1.2923710981952112
0.762908935546875,-1.0990618032268067,1.4448397795306605,-1.692916055718893,-1.3319523970233362,-1.2922628561602991
0.7629690170288086,-1.0989654821208497,1.4447062651263636,-1.6928802929320277,-1.3319161573993128,-1.2922280470477503
0.7630290985107422,-1.098844365482666,1.4445002714740198,-1.6928321323790492,-1.3319156805621546,-1.2921679655658167
0.7631011009216309,-1.0987132352641602,1.4443324247943323,-1.6928078136839808,-1.331867520009176,-1.292107407246725
0.7631845474243164,-1.0986059469035645,1.444141689931051,-1.692735334435934,-1.3318441549884241,-1.2920120398150843
0.7632451057434082,-1.0984738630107422,1.443958584462301,-1.692700048486227,-1.3318083922015589,-1.2919519583331507
0.7632684707641602,-1.0983646673015137,1.443826977406637,-1.6926642856993617,-1.331832234059469,-1.291879955922262
